dealer_name,brand,model,year_of_release,country_of_origin,fuel_type,engine_volume,transmission_box,drive_type,region,quantity,price_USD,sale_USD,area,segment_2013,class_2013,sale_date,sale_quarter,car_age
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,25103.55,25103.55,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,20129.96,20129.96,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,19082.89,19082.89,Атырауская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Костанай,1,19606.42,19606.42,Костанайская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Павлодар,1,19082.89,19082.89,Павлодарская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Караганда,1,19082.89,19082.89,Карагандинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,20653.5,20653.5,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Караганда,1,18297.58,18297.58,Карагандинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актау,1,19082.89,19082.89,Мангистауская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Шымкент,1,20129.96,20129.96,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Шымкент,1,25103.55,25103.55,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Талдыкорган,1,20129.96,20129.96,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Павлодар,1,20129.96,20129.96,Павлодарская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Павлодар,1,20129.96,20129.96,Павлодарская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Петропавловск,1,20129.96,20129.96,Северо-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кызылорда,1,20129.96,20129.96,Кызылординская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,20129.96,20129.96,Атырауская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Механика,FWD,Караганда,1,17250.51,17250.51,Карагандинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Механика,FWD,Уральск,1,17250.51,17250.51,Западно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Уральск,1,20129.96,20129.96,Западно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Костанай,1,20129.96,20129.96,Костанайская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,19082.89,19082.89,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кызылорда,1,19082.89,19082.89,Кызылординская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актобе,1,19082.89,19082.89,Актюбинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Механика,FWD,Нур-Султан,1,17250.51,17250.51,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Атырау,1,25103.55,25103.55,Атырауская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Талдыкорган,1,18297.58,18297.58,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актобе,1,20653.5,20653.5,Актюбинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,20653.5,20653.5,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,20653.5,20653.5,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кызылорда,1,20653.5,20653.5,Кызылординская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Уральск,1,20653.5,20653.5,Западно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Нур-Султан,1,23532.94,23532.94,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,23532.94,23532.94,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Усть-Каменогорск,1,20653.5,20653.5,Восточно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Шымкент,1,23532.94,23532.94,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Нур-Султан,1,25103.55,25103.55,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Караганда,1,23532.94,23532.94,Карагандинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,18297.58,18297.58,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Павлодар,1,20653.5,20653.5,Павлодарская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Костанай,1,20653.5,20653.5,Костанайская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актау,1,20653.5,20653.5,Мангистауская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Актобе,1,23532.94,23532.94,Актюбинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Механика,FWD,Алматы,1,17250.51,17250.51,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,23009.41,23009.41,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кокшетау,1,20129.96,20129.96,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кокшетау,1,18297.58,18297.58,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Кокшетау,1,25103.55,25103.55,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Атырау,1,23532.94,23532.94,Атырауская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Актобе,1,19082.89,19082.89,Актюбинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,25103.55,25103.55,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,25103.55,25103.55,Атырауская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Талдыкорган,1,19082.89,19082.89,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кокшетау,1,20653.5,20653.5,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кокшетау,1,25103.55,25103.55,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Кокшетау,1,23532.94,23532.94,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,20653.5,20653.5,Атырауская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,25103.55,25103.55,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Механика,FWD,Алматы,1,18035.82,18035.82,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Алматы,1,19606.42,19606.42,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,2.0,Автомат,FWD,Усть-Каменогорск,1,22224.1,22224.1,Восточно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,1
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Кызылорда,1,20129.96,20129.96,Кызылординская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,20558.48,20558.48,Акмолинская Область,Легковые автомобили,C класс,2019-07-31,3,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,20558.48,20558.48,Алматинская Область,Легковые автомобили,C класс,2019-07-31,3,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,18213.41,18213.41,Акмолинская Область,Легковые автомобили,C класс,2019-07-31,3,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,18995.1,18995.1,Акмолинская Область,Легковые автомобили,C класс,2019-07-31,3,0
